User_ID,Latitude_Coord,Longitude_Coord
USER_0174,25.95788868816606,22.50771990659656
USER_0175,8.637963886718184,7.881544447997063
USER_0176,24.324901792781134,25.93427489852125
USER_0177,8.609604292632875,9.9107119659073
USER_0178,7.933495948064364,8.593262440127315
USER_0179,23.855111265186224,22.29267684900322
USER_0180,26.238124523482046,26.220264454000958
USER_0181,7.412623251230451,9.156568706138541
USER_0182,11.900366723779934,8.938495801571829
USER_0183,5.138098989896391,8.463418537998566
USER_0184,26.50943921382166,24.134662195715276
USER_0185,22.698828743896566,26.916515232847765
USER_0186,24.981629840729628,23.654118442771253
USER_0187,24.22919962399496,23.411179717166572
USER_0188,9.29210220131585,11.63342589545105
USER_0189,23.922333668121347,24.67982927243223
USER_0190,25.10734935582909,24.283513829852325
USER_0191,10.439608709948022,8.928472872960448
USER_0192,27.326727963283783,25.173511951439288
USER_0193,11.233817368154783,8.168734525043467
USER_0194,10.313295392507133,7.060494814180337
USER_0195,26.462679600126627,24.77941392774679
USER_0196,9.772322357446624,10.882475809726865
USER_0197,10.496895147105345,11.463317690683539
USER_0198,24.595187597059944,23.53185442632654
USER_0199,28.09112188732298,27.633011263664805
USER_0200,24.16952604197923,23.203183161116726
USER_0201,26.958218210731495,25.03150576244914
USER_0202,8.340497538990958,8.205690063878993
USER_0203,12.10419146640415,7.8972234058115784
USER_0204,25.336138722715624,25.01888860117269
USER_0205,8.199555389416336,9.498248146238577
USER_0206,29.618321212682858,26.679362367151864
USER_0207,25.272799382587742,25.372330879450505
USER_0208,22.558686343175257,25.07212741999207
USER_0209,10.341189901906194,11.960714131423643
USER_0210,23.04329574924272,26.004508823245057
USER_0211,25.506403993112805,24.382184550816298
USER_0212,26.308480955081016,25.275013008607527
USER_0213,24.839454460068165,23.44713651637094
USER_0214,8.665728355561715,8.776284572551843
USER_0215,13.215916133987989,10.950878533477017
USER_0216,22.782120631330237,26.715631064810395
USER_0217,27.947087699374585,25.052895327957593
USER_0218,10.772571529459071,15.779097235982082
USER_0219,11.233090239991736,12.845189473980922
USER_0220,8.537977494659017,11.180626905613678
USER_0221,24.587422454272534,21.547118252896624
USER_0222,10.444180415596865,10.391582908269834
USER_0223,25.96806392437772,27.052947336298523
USER_0224,10.096420028643195,8.38338283310604
USER_0225,24.67347819515917,26.648165277980784
USER_0226,24.134843004147502,26.133086838738635
USER_0227,11.21929317825844,10.944443262885418
USER_0228,24.02224583829676,25.071098006974623
USER_0229,26.253538168097712,23.305439718013574
USER_0230,26.28648943480303,24.76009220505486
USER_0231,25.145493947489076,25.89273553815537
USER_0232,10.415036198995029,11.240774873554036
USER_0233,26.76916018108193,24.296236521842943
USER_0234,25.484077840507133,23.759153584671516
USER_0235,22.430298206363684,27.03080856124812
USER_0236,25.07278244191724,23.753574825383442
USER_0237,26.12094040768489,25.915555398150197
USER_0238,25.389583752582222,23.643525062343386
USER_0239,24.972230296011414,24.567012041619794
USER_0240,9.527096133039482,11.138453830739902
USER_0241,27.176715411692562,26.43890623912781
USER_0242,26.75167309248971,25.38163126495182
USER_0243,7.72094505106898,9.273648890700622
USER_0244,9.9797541628931,8.41343360656615
USER_0245,10.93850102164751,8.714263665375576
USER_0246,23.77266897514979,28.13858091352819
USER_0247,27.44292331835694,22.929847812677664
USER_0248,25.591678213567445,24.368523278769604
USER_0249,9.339933269954525,10.196110865929137
USER_0250,26.556309916386848,24.23497540171788
USER_0251,25.490391060646242,24.671349206786704
USER_0252,10.782912348425347,10.445477009849778
USER_0253,9.603014750143066,14.080253749884427
USER_0254,10.515427434352691,7.355439766955899
USER_0255,24.03014067363621,23.377677994578406
USER_0256,10.880285640700405,13.285683438714969
USER_0257,26.916497343682636,24.112642916746253
USER_0258,10.06835775985572,9.022599478591275
USER_0259,25.007865549577275,25.070470890647112
USER_0260,11.74474562823244,10.01534959152938
USER_0261,11.349399813149876,10.460949281314914
USER_0262,10.386325586084146,9.88833112635075
USER_0263,10.74507122951685,9.792603548243223
USER_0264,24.836859777314714,25.602567583148414
USER_0265,9.271954678256344,10.122811209079483
USER_0266,10.536681040522424,10.841176789552351
USER_0267,24.641577929700386,23.638654506937602
USER_0268,24.900880302029027,23.183475700356315
USER_0269,23.552614809129842,26.029077189997658
USER_0270,8.741173715166042,9.536181436223178
USER_0271,7.876943886924378,9.369032015851962
USER_0272,8.39366125290833,10.723708622864779
USER_0273,10.85633576603975,11.703348460270899
USER_0274,13.18323429551895,11.54869789082672
USER_0275,9.621147772910259,8.128325227052725
USER_0276,23.76666940665035,25.365530817237868
USER_0277,25.43466228534462,28.11310119796816
USER_0278,13.471987850010263,7.199102211112378
USER_0279,26.76894577609574,25.101277722115164
USER_0280,10.77255290081299,10.770678926368314
USER_0281,10.170276017876873,10.99319601178157
USER_0282,27.253535578144042,25.111142170629662
USER_0283,7.782217014448859,8.920233687407936
USER_0284,24.828190232121074,26.85672446796019
USER_0285,12.448616955897453,7.85478793305905
USER_0286,6.070382343865384,11.232853756562836
USER_0287,24.111409113641695,23.704013845480276
USER_0288,12.19847315338233,9.661335549270197
USER_0289,10.535523228947572,8.960635607109019
USER_0290,8.825120061495644,9.516907725691487
USER_0291,26.801820883245917,24.387886940467673
USER_0292,26.30668705514754,24.51096470174824
USER_0293,25.949172799159427,28.406039286706594
USER_0294,23.865473882073545,22.86661943560349
USER_0295,8.927044436110048,11.019396623402013
USER_0296,8.729809422897393,7.727729162971203
USER_0297,10.665729142219343,11.161951080144005
USER_0298,24.293442541572517,25.348074906036455
USER_0299,8.946920359183972,9.508506780103348
USER_0300,21.970904110109416,6.922831614426918
USER_0301,6.257167980465304,4.4097173833045735
USER_0302,23.98178678386278,-4.965133008341013
USER_0303,7.765050120565463,4.439686230897097
USER_0304,9.485441459767483,8.415654694474505
USER_0305,25.7482696929095,-1.0329690769621487
USER_0306,21.767388421622435,8.710884723923654
USER_0307,8.029240165644236,6.499410357488893
USER_0308,23.39855330222472,6.229543912489158
USER_0309,29.777844160025182,-5.782972850714683
USER_0310,10.452835082163682,9.223045982853247
USER_0311,32.26627210239445,-2.0723558284699637
USER_0312,11.667838967748544,9.723661683808567
USER_0313,17.630707225077035,9.924952703976588
USER_0314,6.85942370111437,6.555678794232177
USER_0315,8.352353389724854,6.601136326475671
USER_0316,4.9945727062370615,-0.4552262808920052
USER_0317,33.9688894216314,0.40947036169445616
USER_0318,21.351709023371832,5.522586413850142
USER_0319,15.90959967433131,-1.3593301836934577
USER_0320,21.449205430432944,9.133068419759983
USER_0321,13.764263834332578,11.02865950792763
USER_0322,14.822867995813588,2.9024809382247336
USER_0323,20.941506571068697,8.590885907611897
USER_0324,16.320095722321597,-0.007553051714674075
USER_0325,33.13522891981104,-2.1073572832524485
USER_0326,22.70166339790057,4.737287093443332
USER_0327,14.915546575452074,9.769338674008399
USER_0328,17.99856943593453,9.44504863384516
USER_0329,25.50550181061149,-0.02892488417486995
USER_0330,34.86459909354205,1.95261799598932
USER_0331,15.888428568622553,3.8300276366859753
USER_0332,22.245023141393467,7.953431413724838
USER_0333,33.874918195084014,3.430733319304879
USER_0334,6.654272031342559,3.3087301354337937
USER_0335,21.304544360298127,-4.688188095248505
USER_0336,5.420258712608863,0.19316091614351522
USER_0337,15.229193474964836,-0.7225060429925025
USER_0338,4.43988061940523,1.878223412214132
USER_0339,33.40356077633557,5.247421727555479
USER_0340,20.914002304159496,8.55324798022394
USER_0341,24.564441521855542,-5.024130323123238
USER_0342,15.430038913443997,0.8916388766430408
USER_0343,8.583924975723427,4.08639903926682
USER_0344,19.47491418301281,-3.651124689605978
USER_0345,33.95196552344293,0.34209824819777274
USER_0346,31.281349693747096,-3.3324693625571418
USER_0347,24.490975966240107,1.799815825892286
USER_0348,21.265477538766742,9.200939851600996
USER_0349,20.52488877866395,-1.8786289474190199
USER_0350,21.576325828783368,6.705350238330854
USER_0351,4.730813868318611,-0.08613844548336272
USER_0352,9.820988032882513,7.928376952214168
USER_0353,6.615576152646863,4.0741411383179615
USER_0354,35.90843086561698,4.35738527091711
USER_0355,17.7772168168102,9.005024865772825
USER_0356,35.255377327067094,3.5672154878281734
USER_0357,12.657829994116009,9.454245682236952
USER_0358,18.05800128828403,10.319866665956706
USER_0359,15.259452151609233,2.0797046277186366
USER_0360,24.006151367205355,-3.9882391736137093
USER_0361,4.807081449599819,1.6345575617118624
USER_0362,26.193843195592677,-2.7860407353423366
USER_0363,18.574381511801104,-2.753069009217575
USER_0364,20.399561537211124,-4.870776840197286
USER_0365,15.744297661083962,4.549310477806001
USER_0366,17.97004492788887,4.586091758396103
USER_0367,28.789497340081226,-3.0612078740985793
USER_0368,30.88692165656191,-1.5626643257618908
USER_0369,30.03694492246698,-3.114103575967321
USER_0370,35.37472543232539,1.1726420143160279
USER_0371,34.34541441264044,0.46675037406317454
USER_0372,28.936237567402884,-4.047360266538931
USER_0373,18.99752701254679,-1.958200640383223
USER_0374,15.053267712910753,11.779570489705392
USER_0375,18.089758467184843,8.241765209927296
USER_0376,16.29978706435652,2.0589401474418128
USER_0377,5.853372878849896,1.2576716380175357
USER_0378,26.056290506842494,3.2884959675680814
USER_0379,33.062069936681254,-2.1134863779472024
USER_0380,34.72072633546503,1.288308587749821
USER_0381,3.848797612552783,3.069911605263382
USER_0382,19.57101492567245,-2.434852789620024
USER_0383,22.68512168599375,1.5011243645921937
USER_0384,23.718820838658225,1.8992373019290454
USER_0385,28.343483808860054,-4.635867191570931
USER_0386,18.776496878093834,8.30325635534104
USER_0387,14.059653769629794,9.079945595953646
USER_0388,6.659007233938784,7.073521116075526
USER_0389,11.796460478309905,10.192558536858742
USER_0390,14.82120142911182,4.967762385638544
USER_0391,23.885690024805324,4.2786023014396966
USER_0392,30.946706624453434,-1.8252526660411252
USER_0393,16.563399679824307,2.5058763582836043
USER_0394,35.89399629926891,2.398997517941301
USER_0395,14.886836464013745,11.287411895773875
USER_0396,8.640594666687385,8.337344592248444
USER_0397,17.43577883926965,-2.4517382292865477
USER_0398,28.31906475146002,-5.1375516384862765
USER_0399,7.4164395304727035,5.632735140630785
USER_0400,18.0249114972463,-1.8975267929594717
USER_0401,23.91194764120266,3.129626209515784
USER_0402,31.195439464997932,-2.5050835134869853
USER_0403,21.59574052552057,-3.3641418452788785
USER_0404,9.035629881616796,12.161295788213586
USER_0405,12.39238445929318,10.251467553476157
USER_0406,32.94988657634339,1.0620029422351966
USER_0407,9.476000056882947,7.495045983158269
USER_0408,18.430676700504584,9.554154803633496
USER_0409,15.547215938057004,4.082840194803964
USER_0410,11.698432731254204,11.453415454328791
USER_0411,35.96296552911413,5.30762075545105
USER_0412,31.099686511843053,-2.489997207667574
USER_0413,35.071954876936324,3.8692144751862463
USER_0414,17.617812820977107,-2.0930566819752032
USER_0415,4.626727571544622,5.3477504088851475
USER_0416,14.704190835820544,10.285301711506257
USER_0417,27.741624349947323,-5.10045757358653
USER_0418,8.79199267964701,8.992677292732635
USER_0419,33.42493393532114,-0.8260392325316979
USER_0420,13.720284869034565,1.2489521788454798
USER_0421,15.254420559082126,10.538498064860807
USER_0422,20.182265635123972,-2.690301614132817
USER_0423,17.082256096943258,9.707147834564301
USER_0424,35.075219184520144,3.020765233829091
USER_0425,28.162643542621367,-5.603678458501417
USER_0426,20.251385244068867,-2.670981125556173
USER_0427,21.399206251532057,-5.091560447724985
USER_0428,8.434600000248818,7.896280336491782
USER_0429,26.592842175084872,-5.598330292014335
USER_0430,26.069531629735305,2.1682173174152117
USER_0431,8.31023814588632,8.276945412562235
USER_0432,6.320648351574572,5.988084387020067
USER_0433,29.818010400951763,-3.517189694740953
USER_0434,33.004340349268745,-0.5421012063284816
USER_0435,18.392682114272347,-2.7531491644393413
USER_0436,36.06711277911941,0.863184038377055
USER_0437,12.111110859598039,9.916947270145497
USER_0438,21.05284098284426,8.153549172618437
USER_0439,16.234251694948377,10.451287695249807
USER_0440,27.01438015374319,-5.738372645249522
USER_0441,16.468982952548465,-2.412148472157896
USER_0442,6.051352603626356,0.6484779232783955
USER_0443,21.66773097126491,5.533612581582869
USER_0444,30.668667692608444,-3.3232367643676577
USER_0445,23.680355764939016,2.1298128410081865
USER_0446,19.865731896642487,8.501030159747677
USER_0447,12.607652006953382,10.449251721051864
USER_0448,19.831877623767262,-1.9046589963303453
USER_0449,27.518065562093117,-5.655343732069239
USER_0450,35.426680085926584,0.626906712298269
USER_0451,21.45183299152308,-4.485334020789123
USER_0452,5.717663464392539,2.342320736510311
USER_0453,26.160872621401438,1.334531985588689
USER_0454,16.47929237481914,-0.2694064223008174
USER_0455,24.52890248399217,3.001573201627874
USER_0456,19.718281944182433,9.040574583289708
USER_0457,28.588128033425857,-3.472166953969868
USER_0458,19.901315354278445,8.395488274679098
USER_0459,20.002332522433704,-3.706207671992882
USER_0460,6.839706281979812,-0.19395478470011981
USER_0461,16.9759592383752,9.066059893214472
USER_0462,17.468397760281004,1.5590737280474773
USER_0463,26.000181905490333,-5.723583806307879
USER_0464,27.310630495452365,-4.184883751854245
USER_0465,34.27728701293673,0.6943172717526416
USER_0466,22.20154581067153,5.129718585369149
USER_0467,16.47962683866468,2.680449864672415
USER_0468,23.891235111321997,-4.90029821622951
USER_0469,30.41454181437979,-4.432558063170861
USER_0470,14.676026685237325,-1.4953716424531294
USER_0471,7.56384862515029,6.510457311039328
USER_0472,35.05698321785006,2.2627463224464957
USER_0473,7.07142743568903,8.324810105422593
USER_0474,14.869955334297103,-0.009247745652254252
USER_0475,20.259285790418417,-4.2938551792421515
USER_0476,24.060246525418417,1.9259712145964047
USER_0477,15.639687928795759,0.8394057038345364
USER_0478,8.170531966560178,6.290132538234489
USER_0479,24.6237109097018,6.127161303692027
USER_0480,19.104685995411856,-5.048001735755927
USER_0481,6.665732517910662,6.2444919584064795
USER_0482,34.24021261547073,3.6064993852338905
USER_0483,25.25509335714157,-5.679628558777833
USER_0484,22.272825834692995,-4.218663945235292
USER_0485,22.973395418766536,4.663542060041132
USER_0486,26.178394761529066,2.5105451755429264
USER_0487,21.853210113305003,7.111155056621308
USER_0488,15.574472897693312,8.531240618397625
USER_0489,22.08774563303657,7.907019893505211
USER_0490,15.395700073642624,3.7155701881593597
USER_0491,25.35920275838098,-4.713041890923474
USER_0492,11.807792539485792,10.000098171023076
USER_0493,23.146146691118155,-4.135719723251354
USER_0494,23.32633186962348,2.5304553314701184
USER_0495,4.898786083949728,3.1813206853900917
USER_0496,22.32452678525713,7.608879236677797
USER_0497,15.572067168310998,-1.7377932134358154
USER_0498,8.918977348908463,4.5391456179752785
USER_0499,25.36050456475813,-4.957406514581405
USER_0500,14.878539316233208,34.6863205929325
USER_0501,29.05699830980383,3.3404205742934323
USER_0502,32.22380858575665,-0.34534408458095633
USER_0503,27.697988339647665,10.224931739063203
USER_0504,30.118972817802778,29.72226760429801
USER_0505,27.23701600470485,26.601217452282455
USER_0506,7.187165563921631,-1.763228677949913
USER_0507,11.119207150606456,1.9409805994603468
USER_0508,22.79804355609847,8.843989061511422
USER_0509,34.02440803439659,20.63888309381328
USER_0510,27.899222545374435,0.30098690967393704
USER_0511,29.4805792909049,31.910287620535776
USER_0512,14.482476752757435,19.250117510039097
USER_0513,25.59239203611982,1.993545090416502
USER_0514,15.102643058537698,10.946521110892524
USER_0515,0.8549596864899645,9.701376891661258
USER_0516,-2.2731076245802573,-3.9675237220205206
USER_0517,0.40665156619291043,33.52460446356695
USER_0518,16.98118143580068,33.6328864461288
USER_0519,12.299915133205278,7.472645323410383
USER_0520,15.245674513609764,12.580467545316406
USER_0521,-0.7734126295302435,20.633052587608248
USER_0522,3.6415273003839843,19.78351819591318
USER_0523,21.008043695926133,1.0809941251459243
USER_0524,-2.5460149155732736,26.230463442737594
USER_0525,13.392016950772806,-2.6734481797809684
USER_0526,34.794652686790684,-2.6887775601453345
USER_0527,22.801409154342128,34.34715701053654
USER_0528,4.567204168637025,0.689974747487847
USER_0529,-0.1446024231028442,7.131005902703823
USER_0530,-0.9581675595741324,22.686453667765278
USER_0531,-2.5083280747974923,15.376885125991588
USER_0532,34.86787415411907,27.558810780240755
USER_0533,19.608777529240434,7.250144831464468
USER_0534,19.95583345166554,16.081658556466067
USER_0535,12.043335355614857,0.22841506960797897
USER_0536,30.464168609618667,12.991385952852902
USER_0537,2.7849004728306026,9.710374035091585
USER_0538,11.565190101157082,28.10151582267497
USER_0539,24.344575222456083,25.77219574565359
USER_0540,-4.558749422854111,11.64615992719046
USER_0541,14.253766065412947,-4.2323089270777325
USER_0542,5.392528349801369,25.4115929248854
USER_0543,0.48438822915996216,16.412405258103668
USER_0544,3.6080748806895,-4.515169014244269
USER_0545,4.64805830398166,34.03495019640215
USER_0546,27.06148447531958,33.383065772841334
USER_0547,14.514161757054499,-0.6105520528998598
USER_0548,16.91837955894772,13.175093382398437
USER_0549,28.77428330958464,-1.0766967686302165
